pair_id,original_drug_id,original_drug_name,side,atc_code,alternative_drug_id,alternative_drug_name,source_url,scraped_at
1175325,DDInter1675,Simvastatin,A,A10B,DDInter364,Chlorpropamide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter368,Cholestyramine,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter408,Clofibrate,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter432,Colesevelam,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter433,Colestipol,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter474,Dapagliflozin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter530,Dextrothyroxine,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter607,Dulaglutide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter636,Empagliflozin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter669,Ertugliflozin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter706,Exenatide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter719,Fenofibric acid,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter769,Fluvastatin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10B,DDInter916,Indapamide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1070,Linagliptin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1077,Liraglutide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1082,Lixisenatide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter1085,Lomitapide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1217,Miglitol,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter1228,Mipomersen,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1269,Nateglinide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10B,DDInter1431,Perindopril,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter1479,Pitavastatin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1506,Pramlintide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,C10A,DDInter1523,Probucol,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1646,Saxagliptin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1660,Semaglutide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1679,Sitagliptin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1826,Tolazamide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1828,Tolbutamide,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter1675,Simvastatin,A,A10B,DDInter1881,Troglitazone,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter89,Ampicillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter418,Cloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,A02B,DDInter519,Dexlansoprazole,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter541,Dicloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,A02B,DDInter1055,Levofloxacin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1195,Meticillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1207,Mezlocillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1256,Nafcillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1354,Oxacillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1751,Tazobactam,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175325,DDInter83,Amoxicillin,B,J01C,DDInter1803,Ticarcillin,https://ddinter.scbdd.com/ddinter/interact/1175325,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09D,DDInter46,Aliskiren,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09C; C09D,DDInter156,Azilsartan medoxomil,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09C; C09D,DDInter658,Eprosartan,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09D,DDInter1271,Nebivolol,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09C; C09D,DDInter1330,Olmesartan,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09D,DDInter1630,Sacubitril,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter1095,Losartan,A,C09C; C09D,DDInter1759,Telmisartan,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter89,Ampicillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter418,Cloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter519,Dexlansoprazole,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter541,Dicloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter676,Esomeprazole,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter1055,Levofloxacin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1195,Meticillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1207,Mezlocillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1256,Nafcillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1354,Oxacillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1445,Phenoxymethylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1751,Tazobactam,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,J01C,DDInter1803,Ticarcillin,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175330,DDInter83,Amoxicillin,B,A02B,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1175330,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter15,Acetazolamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter86,Amphotericin B (cholesteryl sulfate),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter87,Amphotericin B (lipid complex),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter88,Amphotericin B (liposomal),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter124,Ascorbic acid,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03E; G01A,DDInter179,Bendroflumethiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter188,Benzthiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter223,Bosentan,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter237,Brinzolamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter238,Brinzolamide (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter352,Chloramphenicol (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter353,Chloramphenicol (otic),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter360,Chlorothiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03E; G01A,DDInter365,Chlorthalidone,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter377,Ciclopirox,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter399,Clindamycin (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter400,Clioquinol (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter482,Darunavir,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter535,Diazoxide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter540,Diclofenamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter559,Diiodohydroxyquinoline,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter560,Diiodohydroxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter588,Dorzolamide (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter616,Econazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter617,Econazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03C,DDInter686,Etacrynic acid,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter889,Hydroflumethiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter916,Indapamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1008,Ketoconazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1015,Lactic acid,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1167,Methazolamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03E; G01A,DDInter1199,Metolazone,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1210,Miconazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1373,Oxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1490,Polythiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1672,Silver sulfadiazine (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1673,Simeprevir,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1720,Sulfacetamide (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1721,Sulfadiazine,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1722,Sulfadoxine,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1723,Sulfamethizole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1724,Sulfamethoxazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1725,Sulfasalazine,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1727,Sulfisoxazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1813,Tioconazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03C; G01A,DDInter1836,Torasemide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,C03E; G01A,DDInter1861,Trichlormethiazide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1925,Vemurafenib,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter790,Furosemide,A,G01A,DDInter1971,Zonisamide,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter418,Cloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,A02B,DDInter1055,Levofloxacin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1195,Meticillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1207,Mezlocillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1256,Nafcillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1445,Phenoxymethylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1751,Tazobactam,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,J01C,DDInter1803,Ticarcillin,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175331,DDInter83,Amoxicillin,B,A02B,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1175331,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter77,Amisulpride,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter125,Asenapine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter231,Brexpiprazole,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter300,Cariprazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter363,Chlorpromazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter603,Droperidol,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter760,Fluphenazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter907,Iloperidone,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1099,Loxapine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1104,Lurasidone,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1159,Mesoridazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1175,Methotrimeprazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1239,Molindone,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1381,Paliperidone,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1432,Perphenazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1467,Pimavanserin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1470,Pimozide,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1532,Promazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1796,Thioridazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1798,Thiothixene,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1866,Trifluoperazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1867,Triflupromazine,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter1605,Risperidone,A,N05A,DDInter1967,Ziprasidone,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
