url,stage,error,attempts,last_attempt_at
https://ddinter.scbdd.com/ddinter/interact/1145105/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145105,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145113,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145113,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145113/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145113,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145115,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145115,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145115/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145115,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145118,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145118,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145118/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145118,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145121,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145121,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145121/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145121,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145139,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145139,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145139/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145139,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145154,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145154,1,2026-09-09T19:44:57+00:00
https://ddinter.scbdd.com/ddinter/interact/1145154/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145154,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145823,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145823,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145823/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145823,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145824,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145824,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145824/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145824,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145826,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145826,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145826/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145826,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1145841,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145841,1,2026-09-09T19:44:57+00:00
https://ddinter.scbdd.com/ddinter/interact/1145841/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145841,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145863,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145863,1,2026-09-09T19:44:57+00:00
https://ddinter.scbdd.com/ddinter/interact/1145863/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145863,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145868,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145868,1,2026-09-09T19:44:57+00:00
https://ddinter.scbdd.com/ddinter/interact/1145868/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145868,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1145871,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145871,1,2026-09-09T19:44:58+00:00
https://ddinter.scbdd.com/ddinter/interact/1145871/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145871,1,2026-09-09T20:06:46+00:00
https://ddinter.scbdd.com/ddinter/interact/1145908,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145908,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1145908/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145908,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1145920,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145920,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1145920/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145920,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1145925,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145925,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1145925/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145925,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1145929,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145929,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1145929/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145929,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1146811,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146811,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146811/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146811,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1146812,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146812,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146812/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146812,1,2026-09-09T20:06:49+00:00
https://ddinter.scbdd.com/ddinter/interact/1146816,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146816,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146816/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146816,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1146819,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146819,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146819/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146819,1,2026-09-09T20:06:47+00:00
https://ddinter.scbdd.com/ddinter/interact/1146821,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146821,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146821/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146821,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146823,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146823,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146823/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146823,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146824,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146824,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146824/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146824,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146827,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146827,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146827/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146827,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146828,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146828,1,2026-09-09T19:44:59+00:00
https://ddinter.scbdd.com/ddinter/interact/1146828/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146828,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146831,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146831,1,2026-09-09T19:45:00+00:00
https://ddinter.scbdd.com/ddinter/interact/1146831/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146831,1,2026-09-09T20:06:49+00:00
https://ddinter.scbdd.com/ddinter/interact/1146836,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146836,1,2026-09-09T19:45:00+00:00
https://ddinter.scbdd.com/ddinter/interact/1146836/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146836,1,2026-09-09T20:06:49+00:00
https://ddinter.scbdd.com/ddinter/interact/1146847,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146847,1,2026-09-09T19:45:01+00:00
https://ddinter.scbdd.com/ddinter/interact/1146847/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146847,1,2026-09-09T20:06:48+00:00
https://ddinter.scbdd.com/ddinter/interact/1146850,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146850,1,2026-09-09T19:45:01+00:00
https://ddinter.scbdd.com/ddinter/interact/1146850/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146850,1,2026-09-09T20:06:49+00:00
https://ddinter.scbdd.com/ddinter/interact/1146853,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146853,1,2026-09-09T19:45:02+00:00
https://ddinter.scbdd.com/ddinter/interact/1146853/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1146853,1,2026-09-09T20:06:49+00:00
https://ddinter.scbdd.com/ddinter/interact/1146854,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1146854,1,2026-09-09T19:45:02+00:00
